Level,Div Num,Div Name,Subject,Subgroup,Number Tested,Number of Students,2023-2024 Participation Rate
Div,116,Martinsville City ,Mathematics,Students with Disabilities,131,131,100
Div,116,Martinsville City ,Reading,Students with Disabilities,130,130,100
Div,116,Martinsville City ,Science,Students with Disabilities,44,44,100
Div,116,Martinsville City ,Mathematics,White,155,155,100
Div,116,Martinsville City ,Reading,White,154,154,100
Div,116,Martinsville City ,Science,White,62,62,100
Div,57,Mathews County ,Mathematics,All Students,414,414,100
Div,57,Mathews County ,Reading,All Students,413,413,100
Div,57,Mathews County ,Science,All Students,183,183,100
Div,57,Mathews County ,Mathematics,Asian,0,0,0
Div,57,Mathews County ,Reading,Asian,0,0,0
Div,57,Mathews County ,Science,Asian,0,0,0
Div,57,Mathews County ,Mathematics,Black,26,26,100
Div,57,Mathews County ,Reading,Black,26,26,100
Div,57,Mathews County ,Science,Black,13,13,100
Div,57,Mathews County ,Mathematics,Economically Disadvantaged,154,154,100
Div,57,Mathews County ,Reading,Economically Disadvantaged,154,154,100
Div,57,Mathews County ,Science,Economically Disadvantaged,59,59,100
Div,57,Mathews County ,Mathematics,English Learners,11,11,100
Div,57,Mathews County ,Reading,English Learners,10,10,100
Div,57,Mathews County ,Science,English Learners,0,0,0
Div,57,Mathews County ,Mathematics,Female,213,213,100
Div,57,Mathews County ,Reading,Female,212,212,100
Div,57,Mathews County ,Science,Female,70,70,100
Div,57,Mathews County ,Mathematics,Hispanic,22,22,100
Div,57,Mathews County ,Reading,Hispanic,21,21,100
Div,57,Mathews County ,Science,Hispanic,0,0,0
Div,57,Mathews County ,Mathematics,Male,201,201,100
Div,57,Mathews County ,Reading,Male,201,201,100
Div,57,Mathews County ,Science,Male,51,51,100
Div,57,Mathews County ,Mathematics,Multiple Races,25,25,100
Div,57,Mathews County ,Reading,Multiple Races,25,25,100
Div,57,Mathews County ,Science,Multiple Races,13,13,100
Div,57,Mathews County ,Mathematics,Students with Disabilities,72,72,100
Div,57,Mathews County ,Reading,Students with Disabilities,72,72,100
Div,57,Mathews County ,Science,Students with Disabilities,30,30,100
Div,57,Mathews County ,Mathematics,White,337,337,100
Div,57,Mathews County ,Reading,White,337,337,100
Div,57,Mathews County ,Science,White,145,145,100
Div,58,Mecklenburg County ,Mathematics,All Students,1893,1904,99.4
Div,58,Mecklenburg County ,Reading,All Students,1887,1899,99.4
Div,58,Mecklenburg County ,Science,All Students,811,820,98.9
Div,58,Mecklenburg County ,Mathematics,Asian,12,12,100
Div,58,Mecklenburg County ,Reading,Asian,12,12,100
Div,58,Mecklenburg County ,Science,Asian,0,0,0
Div,58,Mecklenburg County ,Mathematics,Black,768,776,99
Div,58,Mecklenburg County ,Reading,Black,767,777,98.7
Div,58,Mecklenburg County ,Science,Black,337,344,98
Div,58,Mecklenburg County ,Mathematics,Economically Disadvantaged,1106,1115,99.2
Div,58,Mecklenburg County ,Reading,Economically Disadvantaged,1107,1117,99.1
Div,58,Mecklenburg County ,Science,Economically Disadvantaged,468,475,98.5
Div,58,Mecklenburg County ,Mathematics,English Learners,61,61,100
Div,58,Mecklenburg County ,Reading,English Learners,53,53,100
Div,58,Mecklenburg County ,Science,English Learners,24,24,100
Div,58,Mecklenburg County ,Mathematics,Female,917,921,99.6
Div,58,Mecklenburg County ,Reading,Female,914,918,99.6
Div,58,Mecklenburg County ,Science,Female,272,275,98.9
Div,58,Mecklenburg County ,Mathematics,Hispanic,140,140,100
Div,58,Mecklenburg County ,Reading,Hispanic,130,130,100
Div,58,Mecklenburg County ,Science,Hispanic,62,62,100
Div,58,Mecklenburg County ,Mathematics,Male,976,983,99.3
Div,58,Mecklenburg County ,Reading,Male,973,981,99.2
Div,58,Mecklenburg County ,Science,Male,277,279,99.3
Div,58,Mecklenburg County ,Mathematics,Multiple Races,108,108,100
Div,58,Mecklenburg County ,Reading,Multiple Races,107,107,100
Div,58,Mecklenburg County ,Science,Multiple Races,38,38,100
Div,58,Mecklenburg County ,Mathematics,Students with Disabilities,255,259,98.5
Div,58,Mecklenburg County ,Reading,Students with Disabilities,253,257,98.4
Div,58,Mecklenburg County ,Science,Students with Disabilities,98,99,99
Div,58,Mecklenburg County ,Mathematics,White,862,865,99.7
Div,58,Mecklenburg County ,Reading,White,868,870,99.8
Div,58,Mecklenburg County ,Science,White,365,367,99.5
Div,59,Middlesex County ,Mathematics,All Students,606,611,99.2
Div,59,Middlesex County ,Reading,All Students,608,610,99.7
Div,59,Middlesex County ,Science,All Students,231,236,97.9
Div,59,Middlesex County ,Mathematics,Asian,0,0,0
Div,59,Middlesex County ,Reading,Asian,0,0,0
Div,59,Middlesex County ,Mathematics,Black,101,102,99
Div,59,Middlesex County ,Reading,Black,102,102,100
Div,59,Middlesex County ,Science,Black,44,44,100
Div,59,Middlesex County ,Mathematics,Economically Disadvantaged,404,408,99
Div,59,Middlesex County ,Reading,Economically Disadvantaged,406,408,99.5
Div,59,Middlesex County ,Science,Economically Disadvantaged,151,155,97.4
Div,59,Middlesex County ,Mathematics,English Learners,18,18,100
Div,59,Middlesex County ,Reading,English Learners,17,17,100
Div,59,Middlesex County ,Science,English Learners,0,0,0
Div,59,Middlesex County ,Mathematics,Female,314,316,99.4
Div,59,Middlesex County ,Reading,Female,315,316,99.7
Div,59,Middlesex County ,Science,Female,79,80,98.8
Div,59,Middlesex County ,Mathematics,Hispanic,42,42,100
Div,59,Middlesex County ,Reading,Hispanic,41,41,100
Div,59,Middlesex County ,Science,Hispanic,14,14,100
Div,59,Middlesex County ,Mathematics,Male,292,295,99
Div,59,Middlesex County ,Reading,Male,293,294,99.7
Div,59,Middlesex County ,Science,Male,83,83,100
Div,59,Middlesex County ,Mathematics,Multiple Races,54,55,98.2
Div,59,Middlesex County ,Reading,Multiple Races,55,55,100
Div,59,Middlesex County ,Science,Multiple Races,14,15,93.3
Div,59,Middlesex County ,Mathematics,Students with Disabilities,100,101,99
Div,59,Middlesex County ,Reading,Students with Disabilities,100,101,99
Div,59,Middlesex County ,Science,Students with Disabilities,41,42,97.6
Div,59,Middlesex County ,Mathematics,White,405,408,99.3
Div,59,Middlesex County ,Reading,White,406,408,99.5
Div,59,Middlesex County ,Science,White,159,163,97.5
Div,60,Montgomery County ,Mathematics,All Students,5048,5094,99.1
Div,60,Montgomery County ,Reading,All Students,5061,5082,99.6
Div,60,Montgomery County ,Science,All Students,2118,2158,98.1
Div,60,Montgomery County ,Mathematics,Asian,220,220,100
Div,60,Montgomery County ,Reading,Asian,217,217,100
Div,60,Montgomery County ,Science,Asian,79,79,100
Div,60,Montgomery County ,Mathematics,Black,186,186,100
Div,60,Montgomery County ,Reading,Black,184,185,99.5
Div,60,Montgomery County ,Science,Black,69,69,100
Div,60,Montgomery County ,Mathematics,Economically Disadvantaged,1779,1806,98.5
Div,60,Montgomery County ,Reading,Economically Disadvantaged,1791,1805,99.2
Div,60,Montgomery County ,Science,Economically Disadvantaged,757,774,97.8
Div,60,Montgomery County ,Mathematics,English Learners,396,396,100
Div,60,Montgomery County ,Reading,English Learners,378,378,100
Div,60,Montgomery County ,Science,English Learners,125,127,98.4
Div,60,Montgomery County ,Mathematics,Female,2405,2423,99.3
Div,60,Montgomery County ,Reading,Female,2414,2418,99.8
Div,60,Montgomery County ,Science,Female,686,689,99.6
Div,60,Montgomery County ,Mathematics,Hispanic,431,431,100
Div,60,Montgomery County ,Reading,Hispanic,420,422,99.5
Div,60,Montgomery County ,Science,Hispanic,163,168,97
Div,60,Montgomery County ,Mathematics,Male,2626,2654,98.9
Div,60,Montgomery County ,Reading,Male,2630,2647,99.4
Div,60,Montgomery County ,Science,Male,765,770,99.4
Div,60,Montgomery County ,Mathematics,Multiple Races,292,299,97.7
Div,60,Montgomery County ,Reading,Multiple Races,297,300,99
Div,60,Montgomery County ,Science,Multiple Races,132,137,96.4
Div,60,Montgomery County ,Mathematics,Students with Disabilities,701,711,98.6
Div,60,Montgomery County ,Reading,Students with Disabilities,705,711,99.2
Div,60,Montgomery County ,Science,Students with Disabilities,285,289,98.6
Div,60,Montgomery County ,Mathematics,White,3908,3947,99
Div,60,Montgomery County ,Reading,White,3931,3946,99.6
Div,60,Montgomery County ,Science,White,1672,1702,98.2
Div,62,Nelson County ,Mathematics,All Students,748,752,99.5
Div,62,Nelson County ,Reading,All Students,744,748,99.5
Div,62,Nelson County ,Science,All Students,313,315,99.4
Div,62,Nelson County ,Mathematics,Asian,0,0,0
Div,62,Nelson County ,Reading,Asian,0,0,0
Div,62,Nelson County ,Mathematics,Black,94,94,100
Div,62,Nelson County ,Reading,Black,94,94,100
Div,62,Nelson County ,Science,Black,41,41,100
Div,62,Nelson County ,Mathematics,Economically Disadvantaged,488,492,99.2
Div,62,Nelson County ,Reading,Economically Disadvantaged,486,490,99.2
Div,62,Nelson County ,Science,Economically Disadvantaged,199,201,99
Div,62,Nelson County ,Mathematics,English Learners,44,44,100
Div,62,Nelson County ,Reading,English Learners,38,38,100
Div,62,Nelson County ,Science,English Learners,13,13,100
Div,62,Nelson County ,Mathematics,Female,376,376,100
Div,62,Nelson County ,Reading,Female,373,373,100
Div,62,Nelson County ,Science,Female,100,100,100
Div,62,Nelson County ,Mathematics,Hispanic,95,96,99
Div,62,Nelson County ,Reading,Hispanic,89,90,98.9
Div,62,Nelson County ,Science,Hispanic,33,33,100
Div,62,Nelson County ,Mathematics,Male,372,376,98.9
Div,62,Nelson County ,Reading,Male,371,375,98.9
Div,62,Nelson County ,Science,Male,101,102,99
Div,62,Nelson County ,Mathematics,Multiple Races,39,39,100
Div,62,Nelson County ,Reading,Multiple Races,39,39,100
Div,62,Nelson County ,Science,Multiple Races,18,18,100
Div,62,Nelson County ,Mathematics,Students with Disabilities,128,129,99.2
Div,62,Nelson County ,Reading,Students with Disabilities,128,129,99.2
Div,62,Nelson County ,Science,Students with Disabilities,56,56,100
Div,62,Nelson County ,Mathematics,White,516,519,99.4
Div,62,Nelson County ,Reading,White,519,521,99.6
Div,62,Nelson County ,Science,White,220,222,99.1
Div,63,New Kent County ,Mathematics,All Students,1845,1848,99.8
Div,63,New Kent County ,Reading,All Students,1846,1849,99.8
Div,63,New Kent County ,Science,All Students,755,758,99.6
Div,63,New Kent County ,Mathematics,Asian,12,12,100
Div,63,New Kent County ,Reading,Asian,12,12,100
Div,63,New Kent County ,Science,Asian,0,0,0
Div,63,New Kent County ,Mathematics,Black,218,218,100
Div,63,New Kent County ,Reading,Black,220,220,100
Div,63,New Kent County ,Science,Black,87,87,100
Div,63,New Kent County ,Mathematics,Economically Disadvantaged,586,587,99.8
Div,63,New Kent County ,Reading,Economically Disadvantaged,587,588,99.8
Div,63,New Kent County ,Science,Economically Disadvantaged,225,226,99.6
Div,63,New Kent County ,Mathematics,English Learners,16,16,100
Div,63,New Kent County ,Reading,English Learners,14,14,100
Div,63,New Kent County ,Science,English Learners,0,0,0
Div,63,New Kent County ,Mathematics,Female,894,896,99.8
Div,63,New Kent County ,Reading,Female,896,897,99.9
Div,63,New Kent County ,Science,Female,242,242,100
Div,63,New Kent County ,Mathematics,Hispanic,95,95,100
Div,63,New Kent County ,Reading,Hispanic,94,94,100
Div,63,New Kent County ,Science,Hispanic,43,43,100
Div,63,New Kent County ,Mathematics,Male,951,952,99.9
Div,63,New Kent County ,Reading,Male,950,952,99.8
Div,63,New Kent County ,Science,Male,246,247,99.6
Div,63,New Kent County ,Mathematics,Multiple Races,139,139,100
Div,63,New Kent County ,Reading,Multiple Races,139,139,100
Div,63,New Kent County ,Science,Multiple Races,52,52,100
Div,63,New Kent County ,Mathematics,Students with Disabilities,248,249,99.6
Div,63,New Kent County ,Reading,Students with Disabilities,248,249,99.6
Div,63,New Kent County ,Science,Students with Disabilities,100,101,99
Div,63,New Kent County ,Mathematics,White,1356,1359,99.8
Div,63,New Kent County ,Reading,White,1356,1359,99.8
Div,63,New Kent County ,Science,White,559,562,99.5
Div,117,Newport News City ,Mathematics,All Students,13099,13253,98.8
Div,117,Newport News City ,Reading,All Students,13043,13176,99
Div,117,Newport News City ,Science,All Students,5473,5566,98.3
Div,117,Newport News City ,Mathematics,Asian,259,260,99.6
Div,117,Newport News City ,Reading,Asian,258,259,99.6
Div,117,Newport News City ,Science,Asian,112,114,98.2
Div,117,Newport News City ,Mathematics,Black,6954,7049,98.7
Div,117,Newport News City ,Reading,Black,6973,7057,98.8
Div,117,Newport News City ,Science,Black,2951,3007,98.1
Div,117,Newport News City ,Mathematics,Economically Disadvantaged,8275,8384,98.7
Div,117,Newport News City ,Reading,Economically Disadvantaged,8279,8355,99.1
Div,117,Newport News City ,Science,Economically Disadvantaged,3344,3401,98.3
Div,117,Newport News City ,Mathematics,English Learners,1366,1371,99.6
Div,117,Newport News City ,Reading,English Learners,1262,1267,99.6
Div,117,Newport News City ,Science,English Learners,513,518,99
Div,117,Newport News City ,Mathematics,Female,6395,6470,98.8
Div,117,Newport News City ,Reading,Female,6380,6435,99.1
Div,117,Newport News City ,Science,Female,1867,1886,99
Div,117,Newport News City ,Mathematics,Hispanic,2260,2276,99.3
Div,117,Newport News City ,Reading,Hispanic,2190,2202,99.5
Div,117,Newport News City ,Science,Hispanic,884,895,98.8
Div,117,Newport News City ,Mathematics,Male,6670,6749,98.8
Div,117,Newport News City ,Reading,Male,6628,6706,98.8
Div,117,Newport News City ,Science,Male,1965,1984,99
Div,117,Newport News City ,Mathematics,Multiple Races,1082,1092,99.1
Div,117,Newport News City ,Reading,Multiple Races,1084,1094,99.1
Div,117,Newport News City ,Science,Multiple Races,426,433,98.4
Div,117,Newport News City ,Mathematics,Students with Disabilities,1889,1933,97.7
Div,117,Newport News City ,Reading,Students with Disabilities,1899,1937,98
Div,117,Newport News City ,Science,Students with Disabilities,769,803,95.8
Div,117,Newport News City ,Mathematics,White,2451,2483,98.7
Div,117,Newport News City ,Reading,White,2446,2472,98.9
Div,117,Newport News City ,Science,White,1058,1075,98.4
Div,118,Norfolk City ,Mathematics,All Students,12909,13031,99.1
Div,118,Norfolk City ,Reading,All Students,12790,12944,98.8
Div,118,Norfolk City ,Science,All Students,5101,5527,92.3
Div,118,Norfolk City ,Mathematics,Asian,262,263,99.6
Div,118,Norfolk City ,Reading,Asian,258,258,100
Div,118,Norfolk City ,Science,Asian,101,126,80.2
Div,118,Norfolk City ,Mathematics,Black,7241,7316,99
Div,118,Norfolk City ,Reading,Black,7210,7314,98.6
Div,118,Norfolk City ,Science,Black,2916,3133,93.1
Div,118,Norfolk City ,Mathematics,Economically Disadvantaged,8495,8587,98.9
Div,118,Norfolk City ,Reading,Economically Disadvantaged,8446,8561,98.7
Div,118,Norfolk City ,Science,Economically Disadvantaged,3328,3548,93.8
Div,118,Norfolk City ,Mathematics,English Learners,995,1002,99.3
Div,118,Norfolk City ,Reading,English Learners,894,907,98.6
Div,118,Norfolk City ,Science,English Learners,352,357,98.6
Div,118,Norfolk City ,Mathematics,Female,6343,6402,99.1
Div,118,Norfolk City ,Reading,Female,6311,6372,99
Div,118,Norfolk City ,Science,Female,1891,1905,99.3
Div,118,Norfolk City ,Mathematics,Hispanic,1863,1874,99.4
Div,118,Norfolk City ,Reading,Hispanic,1777,1798,98.8
Div,118,Norfolk City ,Science,Hispanic,686,730,94
Div,118,Norfolk City ,Mathematics,Male,6566,6629,99
Div,118,Norfolk City ,Reading,Male,6479,6572,98.6
Div,118,Norfolk City ,Science,Male,2032,2053,99
Div,118,Norfolk City ,Mathematics,Multiple Races,864,871,99.2
Div,118,Norfolk City ,Reading,Multiple Races,862,871,99
Div,118,Norfolk City ,Science,Multiple Races,332,361,92
Div,118,Norfolk City ,Mathematics,Students with Disabilities,2245,2265,99.1
Div,118,Norfolk City ,Reading,Students with Disabilities,2239,2261,99
Div,118,Norfolk City ,Science,Students with Disabilities,832,858,97
Div,118,Norfolk City ,Mathematics,White,2607,2633,99
Div,118,Norfolk City ,Reading,White,2609,2628,99.3
Div,118,Norfolk City ,Science,White,1033,1142,90.5
Div,65,Northampton County ,Mathematics,All Students,654,681,96
Div,65,Northampton County ,Reading,All Students,674,679,99.3
Div,65,Northampton County ,Science,All Students,291,293,99.3
Div,65,Northampton County ,Mathematics,Asian,9,10,90
Div,65,Northampton County ,Reading,Asian,10,10,100
Div,65,Northampton County ,Science,Asian,0,0,0
Div,65,Northampton County ,Mathematics,Black,285,289,98.6
Div,65,Northampton County ,Reading,Black,290,291,99.7
Div,65,Northampton County ,Science,Black,136,137,99.3
Div,65,Northampton County ,Mathematics,Economically Disadvantaged,473,488,96.9
Div,65,Northampton County ,Reading,Economically Disadvantaged,483,486,99.4
Div,65,Northampton County ,Science,Economically Disadvantaged,199,200,99.5
Div,65,Northampton County ,Mathematics,English Learners,128,128,100
Div,65,Northampton County ,Reading,English Learners,124,125,99.2
Div,65,Northampton County ,Science,English Learners,48,48,100
Div,65,Northampton County ,Mathematics,Female,299,312,95.8
Div,65,Northampton County ,Reading,Female,311,311,100
Div,65,Northampton County ,Science,Female,85,85,100
Div,65,Northampton County ,Mathematics,Hispanic,155,163,95.1
Div,65,Northampton County ,Reading,Hispanic,160,161,99.4
Div,65,Northampton County ,Science,Hispanic,71,71,100
Div,65,Northampton County ,Mathematics,Male,355,369,96.2
Div,65,Northampton County ,Reading,Male,363,368,98.6
Div,65,Northampton County ,Science,Male,107,107,100
Div,65,Northampton County ,Mathematics,Multiple Races,29,30,96.7
