Div Num,Div Name,Subject,Subgroup,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate
68,Orange County ,English: Reading,All Students,69,68,70
68,Orange County ,English: Writing,All Students,56,59,62
68,Orange County ,History and Social Sciences,All Students,65,61,62
68,Orange County ,Mathematics,All Students,60,64,67
68,Orange County ,Science,All Students,65,64,66
68,Orange County ,English: Reading,Asian,91,87,81
68,Orange County ,English: Writing,Asian,92,0,0
68,Orange County ,History and Social Sciences,Asian,90,77,92
68,Orange County ,Mathematics,Asian,70,79,88
68,Orange County ,Science,Asian,85,93,75
68,Orange County ,English: Reading,Black,63,58,65
68,Orange County ,English: Writing,Black,40,40,47
68,Orange County ,History and Social Sciences,Black,53,49,51
68,Orange County ,Mathematics,Black,50,52,60
68,Orange County ,Science,Black,57,50,57
68,Orange County ,English: Reading,Economically Disadvantaged,62,59,61
68,Orange County ,English: Writing,Economically Disadvantaged,45,45,53
68,Orange County ,History and Social Sciences,Economically Disadvantaged,56,52,51
68,Orange County ,Mathematics,Economically Disadvantaged,54,55,58
68,Orange County ,Science,Economically Disadvantaged,58,52,55
68,Orange County ,English: Reading,English Learners,39,32,39
68,Orange County ,English: Writing,English Learners,13,31,39
68,Orange County ,History and Social Sciences,English Learners,41,40,39
68,Orange County ,Mathematics,English Learners,43,44,42
68,Orange County ,Science,English Learners,31,26,39
68,Orange County ,English: Reading,Female,70,69,70
68,Orange County ,English: Writing,Female,58,64,67
68,Orange County ,History and Social Sciences,Female,64,57,59
68,Orange County ,Mathematics,Female,59,63,65
68,Orange County ,Science,Female,61,61,65
68,Orange County ,English: Reading,Hispanic,63,57,61
68,Orange County ,English: Writing,Hispanic,58,54,56
68,Orange County ,History and Social Sciences,Hispanic,66,56,55
68,Orange County ,Mathematics,Hispanic,53,57,58
68,Orange County ,Science,Hispanic,60,49,57
68,Orange County ,English: Reading,Male,68,67,69
68,Orange County ,English: Writing,Male,54,53,56
68,Orange County ,History and Social Sciences,Male,66,65,64
68,Orange County ,Mathematics,Male,62,65,68
68,Orange County ,Science,Male,68,67,66
68,Orange County ,English: Reading,Multiple Races,68,64,65
68,Orange County ,English: Writing,Multiple Races,54,62,57
68,Orange County ,History and Social Sciences,Multiple Races,62,63,52
68,Orange County ,Mathematics,Multiple Races,61,61,62
68,Orange County ,Science,Multiple Races,67,57,61
68,Orange County ,English: Reading,Students with Disabilities,42,35,36
68,Orange County ,English: Writing,Students with Disabilities,11,17,15
68,Orange County ,History and Social Sciences,Students with Disabilities,26,27,25
68,Orange County ,Mathematics,Students with Disabilities,37,37,40
68,Orange County ,Science,Students with Disabilities,31,34,39
68,Orange County ,English: Reading,White,71,73,73
68,Orange County ,English: Writing,White,57,63,68
68,Orange County ,History and Social Sciences,White,68,64,67
68,Orange County ,Mathematics,White,64,69,71
68,Orange County ,Science,White,66,71,70
69,Page County ,English: Reading,All Students,66,70,69
69,Page County ,English: Writing,All Students,44,38,
69,Page County ,History and Social Sciences,All Students,65,68,65
69,Page County ,Mathematics,All Students,57,68,73
69,Page County ,Science,All Students,58,66,73
69,Page County ,English: Reading,Asian,0,0,0
69,Page County ,English: Writing,Asian,0,,
69,Page County ,History and Social Sciences,Asian,0,0,0
69,Page County ,Mathematics,Asian,0,0,0
69,Page County ,Science,Asian,0,0,0
69,Page County ,English: Reading,Black,61,56,59
69,Page County ,English: Writing,Black,0,0,
69,Page County ,History and Social Sciences,Black,57,64,35
69,Page County ,Mathematics,Black,42,44,58
69,Page County ,Science,Black,46,50,71
69,Page County ,English: Reading,Economically Disadvantaged,56,62,61
69,Page County ,English: Writing,Economically Disadvantaged,33,30,
69,Page County ,History and Social Sciences,Economically Disadvantaged,58,60,58
69,Page County ,Mathematics,Economically Disadvantaged,47,58,65
69,Page County ,Science,Economically Disadvantaged,48,55,66
69,Page County ,English: Reading,English Learners,8,17,29
69,Page County ,English: Writing,English Learners,0,0,
69,Page County ,History and Social Sciences,English Learners,0,0,45
69,Page County ,Mathematics,English Learners,39,42,35
69,Page County ,Science,English Learners,0,0,50
69,Page County ,English: Reading,Female,69,73,71
69,Page County ,English: Writing,Female,53,47,
69,Page County ,History and Social Sciences,Female,64,67,62
69,Page County ,Mathematics,Female,58,70,73
69,Page County ,Science,Female,56,62,70
69,Page County ,English: Reading,Hispanic,68,59,61
69,Page County ,English: Writing,Hispanic,0,38,
69,Page County ,History and Social Sciences,Hispanic,69,76,67
69,Page County ,Mathematics,Hispanic,55,60,66
69,Page County ,Science,Hispanic,53,64,75
69,Page County ,English: Reading,Male,63,67,67
69,Page County ,English: Writing,Male,36,31,
69,Page County ,History and Social Sciences,Male,65,68,69
69,Page County ,Mathematics,Male,56,67,74
69,Page County ,Science,Male,60,69,77
69,Page County ,English: Reading,Multiple Races,59,54,61
69,Page County ,English: Writing,Multiple Races,0,27,
69,Page County ,History and Social Sciences,Multiple Races,48,61,57
69,Page County ,Mathematics,Multiple Races,49,58,68
69,Page County ,Science,Multiple Races,63,57,62
69,Page County ,English: Reading,Students with Disabilities,28,32,35
69,Page County ,English: Writing,Students with Disabilities,9,9,
69,Page County ,History and Social Sciences,Students with Disabilities,40,37,31
69,Page County ,Mathematics,Students with Disabilities,30,43,42
69,Page County ,Science,Students with Disabilities,34,42,38
69,Page County ,English: Reading,White,66,71,70
69,Page County ,English: Writing,White,44,38,
69,Page County ,History and Social Sciences,White,66,68,66
69,Page County ,Mathematics,White,57,70,74
69,Page County ,Science,White,58,67,74
70,Patrick County ,English: Reading,All Students,85,84,82
70,Patrick County ,English: Writing,All Students,72,81,90
70,Patrick County ,History and Social Sciences,All Students,79,78,80
70,Patrick County ,Mathematics,All Students,82,81,83
70,Patrick County ,Science,All Students,78,80,81
70,Patrick County ,English: Reading,Asian,0,0,0
70,Patrick County ,English: Writing,Asian,0,0,0
70,Patrick County ,History and Social Sciences,Asian,0,,0
70,Patrick County ,Mathematics,Asian,0,0,0
70,Patrick County ,Science,Asian,0,0,0
70,Patrick County ,English: Reading,Black,68,60,64
70,Patrick County ,English: Writing,Black,63,62,0
70,Patrick County ,History and Social Sciences,Black,69,61,80
70,Patrick County ,Mathematics,Black,70,69,70
70,Patrick County ,Science,Black,69,46,74
70,Patrick County ,English: Reading,Economically Disadvantaged,81,80,77
70,Patrick County ,English: Writing,Economically Disadvantaged,63,72,83
70,Patrick County ,History and Social Sciences,Economically Disadvantaged,72,71,75
70,Patrick County ,Mathematics,Economically Disadvantaged,76,76,78
70,Patrick County ,Science,Economically Disadvantaged,70,73,74
70,Patrick County ,English: Reading,English Learners,54,80,33
70,Patrick County ,English: Writing,English Learners,0,0,
70,Patrick County ,History and Social Sciences,English Learners,0,0,0
70,Patrick County ,Mathematics,English Learners,73,67,67
70,Patrick County ,Science,English Learners,36,0,45
70,Patrick County ,English: Reading,Female,85,85,83
70,Patrick County ,English: Writing,Female,76,78,89
70,Patrick County ,History and Social Sciences,Female,74,74,76
70,Patrick County ,Mathematics,Female,81,80,83
70,Patrick County ,Science,Female,75,76,80
70,Patrick County ,English: Reading,Hispanic,82,88,78
70,Patrick County ,English: Writing,Hispanic,68,70,94
70,Patrick County ,History and Social Sciences,Hispanic,85,80,89
70,Patrick County ,Mathematics,Hispanic,85,84,80
70,Patrick County ,Science,Hispanic,75,81,86
70,Patrick County ,English: Reading,Male,84,83,81
70,Patrick County ,English: Writing,Male,67,83,90
70,Patrick County ,History and Social Sciences,Male,83,81,84
70,Patrick County ,Mathematics,Male,82,82,84
70,Patrick County ,Science,Male,81,84,83
70,Patrick County ,English: Reading,Multiple Races,82,85,89
70,Patrick County ,English: Writing,Multiple Races,71,73,75
70,Patrick County ,History and Social Sciences,Multiple Races,78,72,70
70,Patrick County ,Mathematics,Multiple Races,83,81,86
70,Patrick County ,Science,Multiple Races,85,67,84
70,Patrick County ,English: Reading,Students with Disabilities,60,57,59
70,Patrick County ,English: Writing,Students with Disabilities,24,45,0
70,Patrick County ,History and Social Sciences,Students with Disabilities,48,46,45
70,Patrick County ,Mathematics,Students with Disabilities,57,54,57
70,Patrick County ,Science,Students with Disabilities,56,53,54
70,Patrick County ,English: Reading,White,86,85,83
70,Patrick County ,English: Writing,White,73,83,90
70,Patrick County ,History and Social Sciences,White,79,79,80
70,Patrick County ,Mathematics,White,82,82,84
70,Patrick County ,Science,White,78,83,81
120,Petersburg City ,English: Reading,All Students,46,45,43
120,Petersburg City ,English: Writing,All Students,34,29,85
120,Petersburg City ,History and Social Sciences,All Students,25,37,35
120,Petersburg City ,Mathematics,All Students,31,37,35
120,Petersburg City ,Science,All Students,33,33,38
120,Petersburg City ,English: Reading,Asian,0,0,73
120,Petersburg City ,English: Writing,Asian,0,0,0
120,Petersburg City ,History and Social Sciences,Asian,0,0,0
120,Petersburg City ,Mathematics,Asian,42,75,0
120,Petersburg City ,Science,Asian,0,0,0
120,Petersburg City ,English: Reading,Black,46,45,42
120,Petersburg City ,English: Writing,Black,34,26,81
120,Petersburg City ,History and Social Sciences,Black,24,36,34
120,Petersburg City ,Mathematics,Black,30,37,32
120,Petersburg City ,Science,Black,32,32,36
120,Petersburg City ,English: Reading,Economically Disadvantaged,44,43,41
120,Petersburg City ,English: Writing,Economically Disadvantaged,29,24,78
120,Petersburg City ,History and Social Sciences,Economically Disadvantaged,23,35,32
120,Petersburg City ,Mathematics,Economically Disadvantaged,29,36,33
120,Petersburg City ,Science,Economically Disadvantaged,30,30,37
120,Petersburg City ,English: Reading,English Learners,15,18,26
120,Petersburg City ,English: Writing,English Learners,6,0,0
120,Petersburg City ,History and Social Sciences,English Learners,10,24,20
120,Petersburg City ,Mathematics,English Learners,19,28,31
120,Petersburg City ,Science,English Learners,5,11,27
120,Petersburg City ,English: Reading,Female,49,46,46
120,Petersburg City ,English: Writing,Female,38,35,87
120,Petersburg City ,History and Social Sciences,Female,26,37,34
120,Petersburg City ,Mathematics,Female,32,38,35
120,Petersburg City ,Science,Female,33,33,40
120,Petersburg City ,English: Reading,Hispanic,39,39,39
120,Petersburg City ,English: Writing,Hispanic,22,32,0
120,Petersburg City ,History and Social Sciences,Hispanic,26,38,34
120,Petersburg City ,Mathematics,Hispanic,31,38,41
120,Petersburg City ,Science,Hispanic,34,36,45
120,Petersburg City ,English: Reading,Male,43,43,41
120,Petersburg City ,English: Writing,Male,29,21,80
120,Petersburg City ,History and Social Sciences,Male,24,36,36
120,Petersburg City ,Mathematics,Male,30,37,35
120,Petersburg City ,Science,Male,33,33,35
120,Petersburg City ,English: Reading,Multiple Races,53,57,75
120,Petersburg City ,English: Writing,Multiple Races,0,0,0
120,Petersburg City ,History and Social Sciences,Multiple Races,0,38,36
120,Petersburg City ,Mathematics,Multiple Races,38,52,38
120,Petersburg City ,Science,Multiple Races,0,42,0
120,Petersburg City ,English: Reading,Students with Disabilities,26,28,29
120,Petersburg City ,English: Writing,Students with Disabilities,6,5,0
120,Petersburg City ,History and Social Sciences,Students with Disabilities,12,15,16
120,Petersburg City ,Mathematics,Students with Disabilities,23,28,30
120,Petersburg City ,Science,Students with Disabilities,28,23,28
120,Petersburg City ,English: Reading,White,61,51,68
120,Petersburg City ,English: Writing,White,23,67,0
120,Petersburg City ,History and Social Sciences,White,44,34,44
120,Petersburg City ,Mathematics,White,46,40,56
120,Petersburg City ,Science,White,48,44,41
71,Pittsylvania County ,English: Reading,All Students,80,79,80
71,Pittsylvania County ,English: Writing,All Students,69,68,79
71,Pittsylvania County ,History and Social Sciences,All Students,71,72,71
71,Pittsylvania County ,Mathematics,All Students,77,80,81
71,Pittsylvania County ,Science,All Students,74,74,74
71,Pittsylvania County ,English: Reading,Asian,100,100,82
71,Pittsylvania County ,English: Writing,Asian,0,100,0
71,Pittsylvania County ,History and Social Sciences,Asian,100,0,100
71,Pittsylvania County ,Mathematics,Asian,100,100,96
71,Pittsylvania County ,Science,Asian,100,100,100
71,Pittsylvania County ,English: Reading,Black,72,71,70
71,Pittsylvania County ,English: Writing,Black,54,57,75
71,Pittsylvania County ,History and Social Sciences,Black,58,58,62
71,Pittsylvania County ,Mathematics,Black,67,71,73
71,Pittsylvania County ,Science,Black,57,61,59
71,Pittsylvania County ,English: Reading,Economically Disadvantaged,74,74,75
71,Pittsylvania County ,English: Writing,Economically Disadvantaged,63,60,72
71,Pittsylvania County ,History and Social Sciences,Economically Disadvantaged,65,66,66
71,Pittsylvania County ,Mathematics,Economically Disadvantaged,70,75,78
71,Pittsylvania County ,Science,Economically Disadvantaged,65,68,70
71,Pittsylvania County ,English: Reading,English Learners,57,45,39
71,Pittsylvania County ,English: Writing,English Learners,54,17,60
71,Pittsylvania County ,History and Social Sciences,English Learners,47,48,51
71,Pittsylvania County ,Mathematics,English Learners,65,66,58
71,Pittsylvania County ,Science,English Learners,39,43,44
71,Pittsylvania County ,English: Reading,Female,82,81,81
71,Pittsylvania County ,English: Writing,Female,76,76,81
71,Pittsylvania County ,History and Social Sciences,Female,71,71,68
71,Pittsylvania County ,Mathematics,Female,78,82,83
71,Pittsylvania County ,Science,Female,73,74,74
71,Pittsylvania County ,English: Reading,Hispanic,81,75,71
71,Pittsylvania County ,English: Writing,Hispanic,71,64,71
71,Pittsylvania County ,History and Social Sciences,Hispanic,71,71,69
