2022-2023 Division Subject-Area Participation Rates,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Div,60,Montgomery County ,Mathematics,Black,191,194,98
Div,60,Montgomery County ,Science,Black,102,104,98
Div,60,Montgomery County ,English: Reading,Economically Disadvantaged,1878,1891,99
Div,60,Montgomery County ,Mathematics,Economically Disadvantaged,1705,1725,99
Div,60,Montgomery County ,Science,Economically Disadvantaged,760,778,98
Div,60,Montgomery County ,English: Reading,English Learners,322,322,100
Div,60,Montgomery County ,Mathematics,English Learners,321,325,99
Div,60,Montgomery County ,Science,English Learners,121,121,100
Div,60,Montgomery County ,English: Reading,Female,2428,2430,100
Div,60,Montgomery County ,Mathematics,Female,2145,2156,99
Div,60,Montgomery County ,Science,Female,703,706,100
Div,60,Montgomery County ,English: Reading,Hispanic,370,370,100
Div,60,Montgomery County ,Mathematics,Hispanic,347,353,98
Div,60,Montgomery County ,Science,Hispanic,155,156,99
Div,60,Montgomery County ,English: Reading,Male,2612,2629,99
Div,60,Montgomery County ,Mathematics,Male,2328,2354,99
Div,60,Montgomery County ,Science,Male,807,813,99
Div,60,Montgomery County ,English: Reading,Students with Disabilities,658,664,99
Div,60,Montgomery County ,Mathematics,Students with Disabilities,603,615,98
Div,60,Montgomery County ,Science,Students with Disabilities,263,269,98
Div,60,Montgomery County ,English: Reading,White,3966,3981,100
Div,60,Montgomery County ,Mathematics,White,3516,3541,99
Div,60,Montgomery County ,Science,White,1632,1662,98
Div,62,Nelson County ,English: Reading,All Students,751,753,100
Div,62,Nelson County ,Mathematics,All Students,693,697,99
Div,62,Nelson County ,Science,All Students,324,329,98
Div,62,Nelson County ,English: Reading,Asian,0,0,0
Div,62,Nelson County ,Mathematics,Asian,0,0,0
Div,62,Nelson County ,Science,Asian,0,0,0
Div,62,Nelson County ,English: Reading,Black,105,105,100
Div,62,Nelson County ,Mathematics,Black,93,94,99
Div,62,Nelson County ,Science,Black,50,50,100
Div,62,Nelson County ,English: Reading,Economically Disadvantaged,494,496,100
Div,62,Nelson County ,Mathematics,Economically Disadvantaged,450,454,99
Div,62,Nelson County ,Science,Economically Disadvantaged,223,228,98
Div,62,Nelson County ,English: Reading,English Learners,36,36,100
Div,62,Nelson County ,Mathematics,English Learners,36,36,100
Div,62,Nelson County ,Science,English Learners,17,17,100
Div,62,Nelson County ,English: Reading,Female,375,375,100
Div,62,Nelson County ,Mathematics,Female,351,351,100
Div,62,Nelson County ,Science,Female,113,114,99
Div,62,Nelson County ,English: Reading,Hispanic,88,89,99
Div,62,Nelson County ,Mathematics,Hispanic,85,86,99
Div,62,Nelson County ,Science,Hispanic,42,42,100
Div,62,Nelson County ,English: Reading,Male,376,378,99
Div,62,Nelson County ,Mathematics,Male,342,346,99
Div,62,Nelson County ,Science,Male,126,128,98
Div,62,Nelson County ,English: Reading,Students with Disabilities,123,125,98
Div,62,Nelson County ,Mathematics,Students with Disabilities,115,118,97
Div,62,Nelson County ,Science,Students with Disabilities,48,51,94
Div,62,Nelson County ,English: Reading,White,514,514,100
Div,62,Nelson County ,Mathematics,White,477,478,100
Div,62,Nelson County ,Science,White,216,220,98
Div,63,New Kent County ,English: Reading,All Students,1775,1785,99
Div,63,New Kent County ,Mathematics,All Students,1617,1628,99
Div,63,New Kent County ,Science,All Students,762,768,99
Div,63,New Kent County ,English: Reading,Asian,12,12,100
Div,63,New Kent County ,Mathematics,Asian,11,11,100
Div,63,New Kent County ,Science,Asian,0,0,0
Div,63,New Kent County ,English: Reading,Black,206,207,100
Div,63,New Kent County ,Mathematics,Black,184,187,98
Div,63,New Kent County ,Science,Black,100,100,100
Div,63,New Kent County ,English: Reading,Economically Disadvantaged,449,449,100
Div,63,New Kent County ,Mathematics,Economically Disadvantaged,415,417,100
Div,63,New Kent County ,Science,Economically Disadvantaged,180,181,99
Div,63,New Kent County ,English: Reading,English Learners,16,16,100
Div,63,New Kent County ,Mathematics,English Learners,16,16,100
Div,63,New Kent County ,Science,English Learners,10,10,100
Div,63,New Kent County ,English: Reading,Female,881,887,99
Div,63,New Kent County ,Mathematics,Female,797,803,99
Div,63,New Kent County ,Science,Female,278,279,100
Div,63,New Kent County ,English: Reading,Hispanic,106,108,98
Div,63,New Kent County ,Mathematics,Hispanic,98,99,99
Div,63,New Kent County ,Science,Hispanic,46,46,100
Div,63,New Kent County ,English: Reading,Male,894,898,100
Div,63,New Kent County ,Mathematics,Male,820,825,99
Div,63,New Kent County ,Science,Male,272,273,100
Div,63,New Kent County ,English: Reading,Students with Disabilities,202,204,99
Div,63,New Kent County ,Mathematics,Students with Disabilities,187,191,98
Div,63,New Kent County ,Science,Students with Disabilities,67,69,97
Div,63,New Kent County ,English: Reading,White,1313,1320,99
Div,63,New Kent County ,Mathematics,White,1198,1204,100
Div,63,New Kent County ,Science,White,546,552,99
Div,117,Newport News City ,English: Reading,All Students,13196,13383,99
Div,117,Newport News City ,Mathematics,All Students,12191,12435,98
Div,117,Newport News City ,Science,All Students,4608,4785,96
Div,117,Newport News City ,English: Reading,Asian,256,258,99
Div,117,Newport News City ,Mathematics,Asian,228,231,99
Div,117,Newport News City ,Science,Asian,93,93,100
Div,117,Newport News City ,English: Reading,Black,7098,7222,98
Div,117,Newport News City ,Mathematics,Black,6529,6681,98
Div,117,Newport News City ,Science,Black,2484,2592,96
Div,117,Newport News City ,English: Reading,Economically Disadvantaged,8237,8373,98
Div,117,Newport News City ,Mathematics,Economically Disadvantaged,7713,7888,98
Div,117,Newport News City ,Science,Economically Disadvantaged,2894,3022,96
Div,117,Newport News City ,English: Reading,English Learners,1175,1190,99
Div,117,Newport News City ,Mathematics,English Learners,1224,1236,99
Div,117,Newport News City ,Science,English Learners,430,441,98
Div,117,Newport News City ,English: Reading,Female,6433,6508,99
Div,117,Newport News City ,Mathematics,Female,5911,6015,98
Div,117,Newport News City ,Science,Female,1891,1924,98
Div,117,Newport News City ,English: Reading,Hispanic,2113,2136,99
Div,117,Newport News City ,Mathematics,Hispanic,2036,2063,99
Div,117,Newport News City ,Science,Hispanic,795,820,97
Div,117,Newport News City ,English: Reading,Male,6746,6856,98
Div,117,Newport News City ,Mathematics,Male,6264,6402,98
Div,117,Newport News City ,Science,Male,1922,1959,98
Div,117,Newport News City ,English: Reading,Students with Disabilities,1883,1941,97
Div,117,Newport News City ,Mathematics,Students with Disabilities,1770,1839,96
Div,117,Newport News City ,Science,Students with Disabilities,730,791,92
Div,117,Newport News City ,English: Reading,White,2565,2595,99
Div,117,Newport News City ,Mathematics,White,2311,2354,98
Div,117,Newport News City ,Science,White,852,884,96
Div,118,Norfolk City ,English: Reading,All Students,12970,13134,99
Div,118,Norfolk City ,Mathematics,All Students,11941,12058,99
Div,118,Norfolk City ,Science,All Students,4659,5118,91
Div,118,Norfolk City ,English: Reading,Asian,254,255,100
Div,118,Norfolk City ,Mathematics,Asian,220,221,100
Div,118,Norfolk City ,Science,Asian,83,98,85
Div,118,Norfolk City ,English: Reading,Black,7503,7603,99
Div,118,Norfolk City ,Mathematics,Black,6906,6973,99
Div,118,Norfolk City ,Science,Black,2852,3065,93
Div,118,Norfolk City ,English: Reading,Economically Disadvantaged,8578,8697,99
Div,118,Norfolk City ,Mathematics,Economically Disadvantaged,7962,8045,99
Div,118,Norfolk City ,Science,Economically Disadvantaged,3194,3434,93
Div,118,Norfolk City ,English: Reading,English Learners,795,803,99
Div,118,Norfolk City ,Mathematics,English Learners,832,835,100
Div,118,Norfolk City ,Science,English Learners,325,331,98
Div,118,Norfolk City ,English: Reading,Female,6368,6422,99
Div,118,Norfolk City ,Mathematics,Female,5829,5870,99
Div,118,Norfolk City ,Science,Female,1824,1837,99
Div,118,Norfolk City ,English: Reading,Hispanic,1681,1702,99
Div,118,Norfolk City ,Mathematics,Hispanic,1626,1641,99
Div,118,Norfolk City ,Science,Hispanic,609,660,92
Div,118,Norfolk City ,English: Reading,Male,6602,6712,98
Div,118,Norfolk City ,Mathematics,Male,6112,6188,99
Div,118,Norfolk City ,Science,Male,2002,2021,99
Div,118,Norfolk City ,English: Reading,Students with Disabilities,2172,2202,99
Div,118,Norfolk City ,Mathematics,Students with Disabilities,2085,2118,98
Div,118,Norfolk City ,Science,Students with Disabilities,809,833,97
Div,118,Norfolk City ,English: Reading,White,2602,2635,99
Div,118,Norfolk City ,Mathematics,White,2358,2385,99
Div,118,Norfolk City ,Science,White,824,957,86
Div,65,Northampton County ,English: Reading,All Students,679,689,99
Div,65,Northampton County ,Mathematics,All Students,619,623,99
Div,65,Northampton County ,Science,All Students,264,273,97
Div,65,Northampton County ,English: Reading,Asian,0,0,0
Div,65,Northampton County ,Mathematics,Asian,0,0,0
Div,65,Northampton County ,Science,Asian,0,0,0
Div,65,Northampton County ,English: Reading,Black,293,298,98
Div,65,Northampton County ,Mathematics,Black,282,284,99
Div,65,Northampton County ,Science,Black,100,105,95
Div,65,Northampton County ,English: Reading,Economically Disadvantaged,499,509,98
Div,65,Northampton County ,Mathematics,Economically Disadvantaged,464,467,99
Div,65,Northampton County ,Science,Economically Disadvantaged,179,185,97
Div,65,Northampton County ,English: Reading,English Learners,121,122,99
Div,65,Northampton County ,Mathematics,English Learners,118,119,99
Div,65,Northampton County ,Science,English Learners,47,47,100
Div,65,Northampton County ,English: Reading,Female,314,316,99
Div,65,Northampton County ,Mathematics,Female,280,281,100
Div,65,Northampton County ,Science,Female,81,81,100
Div,65,Northampton County ,English: Reading,Hispanic,160,162,99
Div,65,Northampton County ,Mathematics,Hispanic,142,143,99
Div,65,Northampton County ,Science,Hispanic,67,68,99
Div,65,Northampton County ,English: Reading,Male,365,373,98
Div,65,Northampton County ,Mathematics,Male,339,342,99
Div,65,Northampton County ,Science,Male,97,97,100
Div,65,Northampton County ,English: Reading,Students with Disabilities,98,99,99
Div,65,Northampton County ,Mathematics,Students with Disabilities,95,96,99
Div,65,Northampton County ,Science,Students with Disabilities,41,42,98
Div,65,Northampton County ,English: Reading,White,192,194,99
Div,65,Northampton County ,Mathematics,White,164,165,99
Div,65,Northampton County ,Science,White,83,86,97
Div,66,Northumberland County ,English: Reading,All Students,635,642,99
Div,66,Northumberland County ,Mathematics,All Students,587,589,100
Div,66,Northumberland County ,Science,All Students,265,270,98
Div,66,Northumberland County ,English: Reading,Asian,0,0,0
Div,66,Northumberland County ,Mathematics,Asian,0,0,0
Div,66,Northumberland County ,English: Reading,Black,252,254,99
Div,66,Northumberland County ,Mathematics,Black,228,228,100
Div,66,Northumberland County ,Science,Black,109,111,98
Div,66,Northumberland County ,English: Reading,Economically Disadvantaged,373,378,99
Div,66,Northumberland County ,Mathematics,Economically Disadvantaged,348,349,100
Div,66,Northumberland County ,Science,Economically Disadvantaged,147,149,99
Div,66,Northumberland County ,English: Reading,English Learners,20,22,91
Div,66,Northumberland County ,Mathematics,English Learners,22,22,100
Div,66,Northumberland County ,Science,English Learners,0,0,0
Div,66,Northumberland County ,English: Reading,Female,295,298,99
Div,66,Northumberland County ,Mathematics,Female,270,271,100
Div,66,Northumberland County ,Science,Female,84,84,100
Div,66,Northumberland County ,English: Reading,Hispanic,52,54,96
Div,66,Northumberland County ,Mathematics,Hispanic,51,51,100
Div,66,Northumberland County ,Science,Hispanic,21,22,95
Div,66,Northumberland County ,English: Reading,Male,340,344,99
Div,66,Northumberland County ,Mathematics,Male,317,318,100
Div,66,Northumberland County ,Science,Male,84,84,100
Div,66,Northumberland County ,English: Reading,Students with Disabilities,80,83,96
Div,66,Northumberland County ,Mathematics,Students with Disabilities,71,71,100
Div,66,Northumberland County ,Science,Students with Disabilities,32,34,94
Div,66,Northumberland County ,English: Reading,White,298,300,99
Div,66,Northumberland County ,Mathematics,White,276,278,99
Div,66,Northumberland County ,Science,White,125,126,99
Div,119,Norton City ,English: Reading,All Students,413,413,100
Div,119,Norton City ,Mathematics,All Students,371,371,100
Div,119,Norton City ,Science,All Students,180,180,100
Div,119,Norton City ,English: Reading,Asian,0,0,0
Div,119,Norton City ,Mathematics,Asian,0,0,0
Div,119,Norton City ,Science,Asian,0,0,0
Div,119,Norton City ,English: Reading,Black,17,17,100
Div,119,Norton City ,Mathematics,Black,14,14,100
Div,119,Norton City ,Science,Black,11,11,100
Div,119,Norton City ,English: Reading,Economically Disadvantaged,261,261,100
Div,119,Norton City ,Mathematics,Economically Disadvantaged,234,234,100
Div,119,Norton City ,Science,Economically Disadvantaged,107,107,100
Div,119,Norton City ,English: Reading,English Learners,0,0,0
Div,119,Norton City ,Mathematics,English Learners,0,0,0
Div,119,Norton City ,Science,English Learners,0,0,0
Div,119,Norton City ,English: Reading,Female,227,227,100
Div,119,Norton City ,Mathematics,Female,197,197,100
Div,119,Norton City ,Science,Female,68,68,100
Div,119,Norton City ,English: Reading,Hispanic,0,0,0
Div,119,Norton City ,Mathematics,Hispanic,0,0,0
Div,119,Norton City ,Science,Hispanic,0,0,0
Div,119,Norton City ,English: Reading,Male,186,186,100
Div,119,Norton City ,Mathematics,Male,174,174,100
Div,119,Norton City ,Science,Male,46,46,100
Div,119,Norton City ,English: Reading,Students with Disabilities,99,99,100
Div,119,Norton City ,Mathematics,Students with Disabilities,84,84,100
Div,119,Norton City ,Science,Students with Disabilities,38,38,100
Div,119,Norton City ,English: Reading,White,359,359,100
Div,119,Norton City ,Mathematics,White,322,322,100
Div,119,Norton City ,Science,White,157,157,100
Div,67,Nottoway County ,English: Reading,All Students,913,921,99
Div,67,Nottoway County ,Mathematics,All Students,858,863,99
Div,67,Nottoway County ,Science,All Students,396,405,98
Div,67,Nottoway County ,English: Reading,Asian,0,0,0
Div,67,Nottoway County ,Mathematics,Asian,0,0,0
Div,67,Nottoway County ,Science,Asian,0,0,0
Div,67,Nottoway County ,English: Reading,Black,434,437,99
Div,67,Nottoway County ,Mathematics,Black,403,406,99
Div,67,Nottoway County ,Science,Black,185,190,97
Div,67,Nottoway County ,English: Reading,Economically Disadvantaged,645,648,100
Div,67,Nottoway County ,Mathematics,Economically Disadvantaged,607,610,100
Div,67,Nottoway County ,Science,Economically Disadvantaged,265,270,98
Div,67,Nottoway County ,English: Reading,English Learners,53,53,100
Div,67,Nottoway County ,Mathematics,English Learners,53,53,100
Div,67,Nottoway County ,Science,English Learners,20,20,100
Div,67,Nottoway County ,English: Reading,Female,451,457,99
Div,67,Nottoway County ,Mathematics,Female,422,426,99
Div,67,Nottoway County ,Science,Female,147,148,99
Div,67,Nottoway County ,English: Reading,Hispanic,93,93,100
Div,67,Nottoway County ,Mathematics,Hispanic,91,92,99
Div,67,Nottoway County ,Science,Hispanic,33,33,100
Div,67,Nottoway County ,English: Reading,Male,462,464,100
Div,67,Nottoway County ,Mathematics,Male,436,437,100
Div,67,Nottoway County ,Science,Male,132,134,99
Div,67,Nottoway County ,English: Reading,Students with Disabilities,116,117,99
Div,67,Nottoway County ,Mathematics,Students with Disabilities,111,112,99
Div,67,Nottoway County ,Science,Students with Disabilities,49,50,98
Div,67,Nottoway County ,English: Reading,White,330,335,99
Div,67,Nottoway County ,Mathematics,White,309,310,100
Div,67,Nottoway County ,Science,White,159,162,98
Div,68,Orange County ,English: Reading,All Students,2549,2561,100
Div,68,Orange County ,Mathematics,All Students,2411,2438,99
Div,68,Orange County ,Science,All Students,1013,1023,99
Div,68,Orange County ,English: Reading,Asian,30,30,100
Div,68,Orange County ,Mathematics,Asian,26,26,100
Div,68,Orange County ,Science,Asian,12,12,100
