Level,Div Num,Div Name,Subject,Subgroup,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate
Div,56,Madison County ,Mathematics,Black,10,33,41
Div,56,Madison County ,Remote English: Reading,Black,<,,
Div,56,Madison County ,Science,Black,17,28,41
Div,56,Madison County ,Remote Mathematics,Black,<,,
Div,56,Madison County ,English: Reading,Economically Disadvantaged,43,48,49
Div,56,Madison County ,English: Writing,Economically Disadvantaged,25,46,37
Div,56,Madison County ,History and Social Sciences,Economically Disadvantaged,32,40,46
Div,56,Madison County ,Mathematics,Economically Disadvantaged,21,38,42
Div,56,Madison County ,Remote Science,Economically Disadvantaged,<,,
Div,56,Madison County ,Remote English: Reading,Economically Disadvantaged,<,,
Div,56,Madison County ,Remote Mathematics,Economically Disadvantaged,<,,
Div,56,Madison County ,Science,Economically Disadvantaged,29,39,51
Div,56,Madison County ,English: Reading,English Learners,31,18,16
Div,56,Madison County ,English: Writing,English Learners,<,<,<
Div,56,Madison County ,History and Social Sciences,English Learners,<,20,<
Div,56,Madison County ,Mathematics,English Learners,38,24,17
Div,56,Madison County ,Science,English Learners,<,8,<
Div,56,Madison County ,English: Reading,Female,60,63,64
Div,56,Madison County ,English: Writing,Female,43,64,58
Div,56,Madison County ,History and Social Sciences,Female,39,50,51
Div,56,Madison County ,Mathematics,Female,35,50,53
Div,56,Madison County ,Science,Female,43,52,59
Div,56,Madison County ,Remote Science,Female,<,,
Div,56,Madison County ,Remote Mathematics,Female,<,,
Div,56,Madison County ,Remote English: Reading,Female,<,,
Div,56,Madison County ,English: Reading,Hispanic,53,48,48
Div,56,Madison County ,English: Writing,Hispanic,<,53,30
Div,56,Madison County ,History and Social Sciences,Hispanic,30,50,63
Div,56,Madison County ,Mathematics,Hispanic,34,43,36
Div,56,Madison County ,Science,Hispanic,29,39,50
Div,56,Madison County ,English: Reading,Male,53,57,60
Div,56,Madison County ,English: Writing,Male,36,45,53
Div,56,Madison County ,History and Social Sciences,Male,48,56,64
Div,56,Madison County ,Mathematics,Male,36,52,55
Div,56,Madison County ,Science,Male,43,52,60
Div,56,Madison County ,Remote English: Reading,Male,<,,
Div,56,Madison County ,Remote Science,Male,<,,
Div,56,Madison County ,Remote Mathematics,Male,<,,
Div,56,Madison County ,English: Reading,Multiple Races,51,56,64
Div,56,Madison County ,English: Writing,Multiple Races,36,31,43
Div,56,Madison County ,History and Social Sciences,Multiple Races,41,48,59
Div,56,Madison County ,Mathematics,Multiple Races,23,43,52
Div,56,Madison County ,Science,Multiple Races,21,46,51
Div,56,Madison County ,Remote Mathematics,Multiple Races,<,,
Div,56,Madison County ,Remote English: Reading,Multiple Races,<,,
Div,56,Madison County ,Remote Science,Multiple Races,<,,
Div,56,Madison County ,English: Reading,Students with Disabilities,19,23,17
Div,56,Madison County ,English: Writing,Students with Disabilities,12,14,0
Div,56,Madison County ,History and Social Sciences,Students with Disabilities,14,25,23
Div,56,Madison County ,Mathematics,Students with Disabilities,15,19,19
Div,56,Madison County ,Remote Science,Students with Disabilities,<,,
Div,56,Madison County ,Science,Students with Disabilities,17,22,27
Div,56,Madison County ,Remote Mathematics,Students with Disabilities,<,,
Div,56,Madison County ,Remote English: Reading,Students with Disabilities,<,,
Div,56,Madison County ,English: Reading,White,60,64,65
Div,56,Madison County ,English: Writing,White,42,57,61
Div,56,Madison County ,History and Social Sciences,White,48,56,61
Div,56,Madison County ,Mathematics,White,40,55,57
Div,56,Madison County ,Science,White,49,57,63
Div,56,Madison County ,Remote Science,White,<,,
Div,56,Madison County ,Remote Mathematics,White,<,,
Div,56,Madison County ,Remote English: Reading,White,<,,
Div,143,Manassas City ,English: Reading,All Students,47,57,59
Div,143,Manassas City ,English: Writing,All Students,71,69,60
Div,143,Manassas City ,History and Social Sciences,All Students,34,56,62
Div,143,Manassas City ,Mathematics,All Students,27,49,53
Div,143,Manassas City ,Remote Science,All Students,55,,
Div,143,Manassas City ,Remote Mathematics,All Students,42,,
Div,143,Manassas City ,Science,All Students,37,45,46
Div,143,Manassas City ,Remote English: Reading,All Students,61,,
Div,143,Manassas City ,English: Reading,Asian,74,80,77
Div,143,Manassas City ,English: Writing,Asian,86,85,85
Div,143,Manassas City ,History and Social Sciences,Asian,75,80,82
Div,143,Manassas City ,Mathematics,Asian,61,73,76
Div,143,Manassas City ,Remote Mathematics,Asian,71,,
Div,143,Manassas City ,Remote English: Reading,Asian,91,,
Div,143,Manassas City ,Science,Asian,60,76,76
Div,143,Manassas City ,Remote Science,Asian,<,,
Div,143,Manassas City ,English: Reading,Black,52,61,63
Div,143,Manassas City ,English: Writing,Black,60,63,59
Div,143,Manassas City ,History and Social Sciences,Black,37,55,65
Div,143,Manassas City ,Mathematics,Black,24,50,55
Div,143,Manassas City ,Remote Science,Black,53,,
Div,143,Manassas City ,Remote Mathematics,Black,37,,
Div,143,Manassas City ,Remote English: Reading,Black,55,,
Div,143,Manassas City ,Science,Black,39,48,46
Div,143,Manassas City ,English: Reading,Economically Disadvantaged,39,49,54
Div,143,Manassas City ,English: Writing,Economically Disadvantaged,65,61,51
Div,143,Manassas City ,History and Social Sciences,Economically Disadvantaged,25,50,58
Div,143,Manassas City ,Mathematics,Economically Disadvantaged,21,44,48
Div,143,Manassas City ,Remote English: Reading,Economically Disadvantaged,49,,
Div,143,Manassas City ,Science,Economically Disadvantaged,27,34,41
Div,143,Manassas City ,Remote Mathematics,Economically Disadvantaged,38,,
Div,143,Manassas City ,Remote Science,Economically Disadvantaged,43,,
Div,143,Manassas City ,English: Reading,English Learners,15,37,41
Div,143,Manassas City ,English: Writing,English Learners,61,74,61
Div,143,Manassas City ,History and Social Sciences,English Learners,4,44,40
Div,143,Manassas City ,Mathematics,English Learners,10,35,38
Div,143,Manassas City ,Remote English: Reading,English Learners,16,,
Div,143,Manassas City ,Science,English Learners,6,32,28
Div,143,Manassas City ,Remote Science,English Learners,14,,
Div,143,Manassas City ,Remote Mathematics,English Learners,14,,
Div,143,Manassas City ,English: Reading,Female,50,60,61
Div,143,Manassas City ,English: Writing,Female,76,74,67
Div,143,Manassas City ,History and Social Sciences,Female,33,54,59
Div,143,Manassas City ,Mathematics,Female,26,48,52
Div,143,Manassas City ,Remote English: Reading,Female,63,,
Div,143,Manassas City ,Remote Science,Female,46,,
Div,143,Manassas City ,Remote Mathematics,Female,43,,
Div,143,Manassas City ,Science,Female,36,45,44
Div,143,Manassas City ,English: Reading,Hispanic,40,50,53
Div,143,Manassas City ,English: Writing,Hispanic,65,65,55
Div,143,Manassas City ,History and Social Sciences,Hispanic,26,51,57
Div,143,Manassas City ,Mathematics,Hispanic,22,44,47
Div,143,Manassas City ,Remote Science,Hispanic,48,,
Div,143,Manassas City ,Science,Hispanic,29,38,40
Div,143,Manassas City ,Remote Mathematics,Hispanic,34,,
Div,143,Manassas City ,Remote English: Reading,Hispanic,54,,
Div,143,Manassas City ,English: Reading,Male,45,54,57
Div,143,Manassas City ,English: Writing,Male,66,63,53
Div,143,Manassas City ,History and Social Sciences,Male,34,57,64
Div,143,Manassas City ,Mathematics,Male,28,49,53
Div,143,Manassas City ,Remote English: Reading,Male,59,,
Div,143,Manassas City ,Remote Science,Male,67,,
Div,143,Manassas City ,Science,Male,38,44,48
Div,143,Manassas City ,Remote Mathematics,Male,41,,
Div,143,Manassas City ,English: Reading,Multiple Races,58,71,72
Div,143,Manassas City ,English: Writing,Multiple Races,75,69,62
Div,143,Manassas City ,History and Social Sciences,Multiple Races,50,52,62
Div,143,Manassas City ,Mathematics,Multiple Races,35,53,63
Div,143,Manassas City ,Remote Mathematics,Multiple Races,48,,
Div,143,Manassas City ,Remote Science,Multiple Races,<,,
Div,143,Manassas City ,Remote English: Reading,Multiple Races,63,,
Div,143,Manassas City ,Science,Multiple Races,46,53,47
Div,143,Manassas City ,English: Reading,Students with Disabilities,28,30,34
Div,143,Manassas City ,English: Writing,Students with Disabilities,50,33,20
Div,143,Manassas City ,History and Social Sciences,Students with Disabilities,21,27,24
Div,143,Manassas City ,Mathematics,Students with Disabilities,16,26,28
Div,143,Manassas City ,Remote Science,Students with Disabilities,15,,
Div,143,Manassas City ,Remote English: Reading,Students with Disabilities,35,,
Div,143,Manassas City ,Science,Students with Disabilities,19,20,24
Div,143,Manassas City ,Remote Mathematics,Students with Disabilities,23,,
Div,143,Manassas City ,English: Reading,White,75,78,81
Div,143,Manassas City ,English: Writing,White,92,84,74
Div,143,Manassas City ,History and Social Sciences,White,58,80,76
Div,143,Manassas City ,Mathematics,White,50,68,73
Div,143,Manassas City ,Science,White,67,69,75
Div,143,Manassas City ,Remote Science,White,72,,
Div,143,Manassas City ,Remote English: Reading,White,84,,
Div,143,Manassas City ,Remote Mathematics,White,67,,
Div,144,Manassas Park City ,English: Reading,All Students,59,60,57
Div,144,Manassas Park City ,English: Writing,All Students,<,62,67
Div,144,Manassas Park City ,History and Social Sciences,All Students,50,59,56
Div,144,Manassas Park City ,Mathematics,All Students,38,51,53
Div,144,Manassas Park City ,Remote English: Reading,All Students,71,,
Div,144,Manassas Park City ,Science,All Students,42,48,52
Div,144,Manassas Park City ,Remote Mathematics,All Students,49,,
Div,144,Manassas Park City ,Remote Science,All Students,67,,
Div,144,Manassas Park City ,English: Reading,Asian,77,81,83
Div,144,Manassas Park City ,English: Writing,Asian,,82,<
Div,144,Manassas Park City ,History and Social Sciences,Asian,69,83,80
Div,144,Manassas Park City ,Mathematics,Asian,57,84,82
Div,144,Manassas Park City ,Science,Asian,50,83,67
Div,144,Manassas Park City ,Remote Mathematics,Asian,<,,
Div,144,Manassas Park City ,Remote English: Reading,Asian,<,,
Div,144,Manassas Park City ,Remote Science,Asian,<,,
Div,144,Manassas Park City ,English: Reading,Black,64,65,61
Div,144,Manassas Park City ,English: Writing,Black,<,67,78
Div,144,Manassas Park City ,History and Social Sciences,Black,58,57,53
Div,144,Manassas Park City ,Mathematics,Black,48,59,59
Div,144,Manassas Park City ,Remote Mathematics,Black,25,,
Div,144,Manassas Park City ,Remote Science,Black,<,,
Div,144,Manassas Park City ,Science,Black,45,63,54
Div,144,Manassas Park City ,Remote English: Reading,Black,62,,
Div,144,Manassas Park City ,English: Reading,Economically Disadvantaged,54,55,51
Div,144,Manassas Park City ,English: Writing,Economically Disadvantaged,<,55,63
Div,144,Manassas Park City ,History and Social Sciences,Economically Disadvantaged,41,52,49
Div,144,Manassas Park City ,Mathematics,Economically Disadvantaged,32,45,47
Div,144,Manassas Park City ,Remote Science,Economically Disadvantaged,<,,
Div,144,Manassas Park City ,Science,Economically Disadvantaged,36,41,45
Div,144,Manassas Park City ,Remote English: Reading,Economically Disadvantaged,68,,
Div,144,Manassas Park City ,Remote Mathematics,Economically Disadvantaged,33,,
Div,144,Manassas Park City ,English: Reading,English Learners,18,28,25
Div,144,Manassas Park City ,English: Writing,English Learners,,<,
Div,144,Manassas Park City ,History and Social Sciences,English Learners,8,26,25
Div,144,Manassas Park City ,Mathematics,English Learners,10,24,31
Div,144,Manassas Park City ,Remote Mathematics,English Learners,<,,
Div,144,Manassas Park City ,Science,English Learners,4,11,22
Div,144,Manassas Park City ,Remote English: Reading,English Learners,<,,
Div,144,Manassas Park City ,English: Reading,Female,62,61,57
Div,144,Manassas Park City ,English: Writing,Female,<,72,73
Div,144,Manassas Park City ,History and Social Sciences,Female,48,59,54
Div,144,Manassas Park City ,Mathematics,Female,37,51,51
Div,144,Manassas Park City ,Remote Science,Female,<,,
Div,144,Manassas Park City ,Remote Mathematics,Female,41,,
Div,144,Manassas Park City ,Science,Female,37,44,47
Div,144,Manassas Park City ,Remote English: Reading,Female,78,,
Div,144,Manassas Park City ,English: Reading,Hispanic,52,55,53
Div,144,Manassas Park City ,English: Writing,Hispanic,<,57,65
Div,144,Manassas Park City ,History and Social Sciences,Hispanic,47,54,52
Div,144,Manassas Park City ,Mathematics,Hispanic,32,44,48
Div,144,Manassas Park City ,Remote English: Reading,Hispanic,74,,
Div,144,Manassas Park City ,Remote Science,Hispanic,<,,
Div,144,Manassas Park City ,Science,Hispanic,36,40,47
Div,144,Manassas Park City ,Remote Mathematics,Hispanic,50,,
Div,144,Manassas Park City ,English: Reading,Male,57,59,58
Div,144,Manassas Park City ,English: Writing,Male,<,52,61
Div,144,Manassas Park City ,History and Social Sciences,Male,52,59,57
Div,144,Manassas Park City ,Mathematics,Male,38,51,56
Div,144,Manassas Park City ,Remote Science,Male,<,,
Div,144,Manassas Park City ,Remote Mathematics,Male,59,,
Div,144,Manassas Park City ,Science,Male,46,52,56
Div,144,Manassas Park City ,Remote English: Reading,Male,63,,
Div,144,Manassas Park City ,English: Reading,Multiple Races,69,64,58
Div,144,Manassas Park City ,English: Writing,Multiple Races,,73,85
Div,144,Manassas Park City ,History and Social Sciences,Multiple Races,40,63,65
Div,144,Manassas Park City ,Mathematics,Multiple Races,41,60,59
Div,144,Manassas Park City ,Remote English: Reading,Multiple Races,<,,
Div,144,Manassas Park City ,Remote Mathematics,Multiple Races,<,,
Div,144,Manassas Park City ,Remote Science,Multiple Races,<,,
Div,144,Manassas Park City ,Science,Multiple Races,44,62,64
Div,144,Manassas Park City ,English: Reading,Students with Disabilities,36,32,32
Div,144,Manassas Park City ,English: Writing,Students with Disabilities,<,29,40
Div,144,Manassas Park City ,History and Social Sciences,Students with Disabilities,30,31,23
Div,144,Manassas Park City ,Mathematics,Students with Disabilities,27,32,31
Div,144,Manassas Park City ,Remote English: Reading,Students with Disabilities,45,,
Div,144,Manassas Park City ,Science,Students with Disabilities,21,30,35
Div,144,Manassas Park City ,Remote Mathematics,Students with Disabilities,27,,
Div,144,Manassas Park City ,Remote Science,Students with Disabilities,<,,
Div,144,Manassas Park City ,English: Reading,White,83,74,69
Div,144,Manassas Park City ,English: Writing,White,,63,55
Div,144,Manassas Park City ,History and Social Sciences,White,61,77,63
Div,144,Manassas Park City ,Mathematics,White,57,65,66
Div,144,Manassas Park City ,Remote Science,White,<,,
Div,144,Manassas Park City ,Remote English: Reading,White,71,,
Div,144,Manassas Park City ,Science,White,64,62,66
Div,144,Manassas Park City ,Remote Mathematics,White,50,,
Div,116,Martinsville City ,English: Reading,All Students,53,61,63
Div,116,Martinsville City ,English: Writing,All Students,<,41,40
Div,116,Martinsville City ,History and Social Sciences,All Students,<,52,53
Div,116,Martinsville City ,Mathematics,All Students,30,59,63
Div,116,Martinsville City ,Remote English: Reading,All Students,41,,
Div,116,Martinsville City ,Science,All Students,28,46,53
Div,116,Martinsville City ,Remote Mathematics,All Students,19,,
Div,116,Martinsville City ,Remote Science,All Students,29,,
Div,116,Martinsville City ,English: Reading,Asian,90,91,<
Div,116,Martinsville City ,English: Writing,Asian,,<,<
Div,116,Martinsville City ,History and Social Sciences,Asian,,<,<
Div,116,Martinsville City ,Mathematics,Asian,73,80,<
Div,116,Martinsville City ,Science,Asian,<,<,<
Div,116,Martinsville City ,English: Reading,Black,47,54,58
Div,116,Martinsville City ,English: Writing,Black,,41,34
Div,116,Martinsville City ,History and Social Sciences,Black,<,44,47
Div,116,Martinsville City ,Mathematics,Black,22,51,58
Div,116,Martinsville City ,Remote Mathematics,Black,19,,
Div,116,Martinsville City ,Science,Black,18,33,48
Div,116,Martinsville City ,Remote Science,Black,<,,
Div,116,Martinsville City ,Remote English: Reading,Black,41,,
Div,116,Martinsville City ,English: Reading,Economically Disadvantaged,50,59,60
Div,116,Martinsville City ,English: Writing,Economically Disadvantaged,<,40,41
Div,116,Martinsville City ,History and Social Sciences,Economically Disadvantaged,<,50,52
Div,116,Martinsville City ,Mathematics,Economically Disadvantaged,26,57,59
Div,116,Martinsville City ,Remote Mathematics,Economically Disadvantaged,20,,
Div,116,Martinsville City ,Remote Science,Economically Disadvantaged,31,,
Div,116,Martinsville City ,Science,Economically Disadvantaged,23,43,51
Div,116,Martinsville City ,Remote English: Reading,Economically Disadvantaged,43,,
Div,116,Martinsville City ,English: Reading,English Learners,24,40,44
Div,116,Martinsville City ,English: Writing,English Learners,,<,<
Div,116,Martinsville City ,History and Social Sciences,English Learners,,21,50
Div,116,Martinsville City ,Mathematics,English Learners,21,67,60
